,country,ISO,region,destination,value,latitude,longitude,dest_lat,dest_long
640,Germany,DEU,Europe,Haiti,1,51.165691,10.451526,18.971187,-72.285215
641,Germany,DEU,Europe,Hungary,399,51.165691,10.451526,47.162494,19.503304
642,Germany,DEU,Europe,India,5,51.165691,10.451526,20.593684,78.96288
643,Germany,DEU,Europe,Indonesia,2,51.165691,10.451526,-0.789275,113.921327
644,Germany,DEU,Europe,Iran (Islamic Republic of),1,51.165691,10.451526,32.427908,53.688046
645,Germany,DEU,Europe,Iraq,2,51.165691,10.451526,33.223191,43.679291
646,Germany,DEU,Europe,Ireland,1,51.165691,10.451526,53.41291,-8.24389
647,Germany,DEU,Europe,Italy,10,51.165691,10.451526,41.87194,12.56738
648,Germany,DEU,Europe,Kazakhstan,3,51.165691,10.451526,48.019573,66.923684
649,Germany,DEU,Europe,Kenya,6,51.165691,10.451526,-0.023559,37.906193
650,Germany,DEU,Europe,Latvia,28,51.165691,10.451526,56.879635,24.603189
651,Germany,DEU,Europe,Lebanon,3,51.165691,10.451526,33.854721,35.862285
652,Germany,DEU,Europe,Libya,1,51.165691,10.451526,26.3351,17.228331
653,Germany,DEU,Europe,Lithuania,39,51.165691,10.451526,55.169438,23.881275
654,Germany,DEU,Europe,Malaysia,2,51.165691,10.451526,4.210484,101.975766
655,Germany,DEU,Europe,Mexico,2,51.165691,10.451526,23.634501,-102.552784
656,Germany,DEU,Europe,Mongolia,1,51.165691,10.451526,46.862496,103.846656
657,Germany,DEU,Europe,Morocco,1,51.165691,10.451526,31.791702,-7.09262
658,Germany,DEU,Europe,Nepal,1,51.165691,10.451526,28.394857,84.124008
659,Germany,DEU,Europe,Netherlands,2,51.165691,10.451526,52.132633,5.291266
660,Germany,DEU,Europe,Nigeria,233,51.165691,10.451526,9.081999,8.675277
661,Germany,DEU,Europe,Norway,1,51.165691,10.451526,60.472024,8.468946
662,Germany,DEU,Europe,Others,11,51.165691,10.451526,NaN,NaN
663,Germany,DEU,Europe,Pakistan,11,51.165691,10.451526,30.375321,69.345116
664,Germany,DEU,Europe,Paraguay,1,51.165691,10.451526,-23.442503,-58.443832
665,Germany,DEU,Europe,Peru,1,51.165691,10.451526,-9.189967,-75.015152
666,Germany,DEU,Europe,Poland,281,51.165691,10.451526,51.919438,19.145136
667,Germany,DEU,Europe,Portugal,3,51.165691,10.451526,39.399872,-8.224454
668,Germany,DEU,Europe,Republic of Korea,1,51.165691,10.451526,35.907757,127.766922
669,Germany,DEU,Europe,Republic of Moldova,8,51.165691,10.451526,47.411631,28.369885
670,Germany,DEU,Europe,Romania,1351,51.165691,10.451526,45.943161,24.96676
671,Germany,DEU,Europe,Russian Federation,58,51.165691,10.451526,61.52401,105.318756
672,Germany,DEU,Europe,Rwanda,1,51.165691,10.451526,-1.940278,29.873888
673,Germany,DEU,Europe,Senegal,3,51.165691,10.451526,14.497401,-14.452362
674,Germany,DEU,Europe,Serbia,40,51.165691,10.451526,44.016521,21.005859
675,Germany,DEU,Europe,Sierra Leone,4,51.165691,10.451526,8.460555,-11.779889
676,Germany,DEU,Europe,Singapore,1,51.165691,10.451526,1.352083,103.819836
677,Germany,DEU,Europe,Slovakia,89,51.165691,10.451526,48.669026,19.699024
678,Germany,DEU,Europe,Slovenia,2,51.165691,10.451526,46.151241,14.995463
679,Germany,DEU,Europe,Somalia,1,51.165691,10.451526,5.152149,46.199616
680,Germany,DEU,Europe,South Sudan,1,51.165691,10.451526,7.8626845,29.6949232
681,Germany,DEU,Europe,Spain,5,51.165691,10.451526,40.463667,-3.74922
682,Germany,DEU,Europe,Sri Lanka,1,51.165691,10.451526,7.873054,80.771797
683,Germany,DEU,Europe,Sudan,3,51.165691,10.451526,12.862807,30.217636
684,Germany,DEU,Europe,Switzerland,2,51.165691,10.451526,46.818188,8.227512
685,Germany,DEU,Europe,Syrian Arab Republic,1,51.165691,10.451526,34.802075,38.996815
686,Germany,DEU,Europe,Thailand,11,51.165691,10.451526,15.870032,100.992541
687,Germany,DEU,Europe,The former Yugoslav Republic of Macedonia,6,51.165691,10.451526,41.608635,21.745275
688,Germany,DEU,Europe,Togo,2,51.165691,10.451526,8.619543,0.824782
689,Germany,DEU,Europe,Total,9878,51.165691,10.451526,NaN,NaN
690,Germany,DEU,Europe,Turkey,94,51.165691,10.451526,38.963745,35.243322
691,Germany,DEU,Europe,Uganda,1,51.165691,10.451526,1.373333,32.290275
692,Germany,DEU,Europe,Ukraine,64,51.165691,10.451526,48.379433,31.16558
693,Germany,DEU,Europe,Venezuela (Bolivarian Republic of),9,51.165691,10.451526,6.42375,-66.58973
694,Germany,DEU,Europe,Vietnam,14,51.165691,10.451526,14.058324,108.277199
695,Ghana,GHA,Africa,China,1,7.946527,-1.023194,35.86166,104.195397
696,Ghana,GHA,Africa,Ghana,347,7.946527,-1.023194,7.946527,-1.023194
697,Ghana,GHA,Africa,Nigeria,1,7.946527,-1.023194,9.081999,8.675277
698,Ghana,GHA,Africa,Togo,1,7.946527,-1.023194,8.619543,0.824782
699,Greece,GRC,Europe,Afghanistan,1,39.074208,21.824312,33.93911,67.709953
700,Greece,GRC,Europe,Albania,35,39.074208,21.824312,41.153332,20.168331
701,Greece,GRC,Europe,Bangladesh,37,39.074208,21.824312,23.684994,90.356331
702,Greece,GRC,Europe,Brazil,1,39.074208,21.824312,-14.235004,-51.92528
703,Greece,GRC,Europe,Bulgaria,209,39.074208,21.824312,42.733883,25.48583
704,Greece,GRC,Europe,Cameroon,2,39.074208,21.824312,7.369722,12.354722
705,Greece,GRC,Europe,China,1,39.074208,21.824312,35.86166,104.195397
706,Greece,GRC,Europe,Cote d'Ivoire,1,39.074208,21.824312,7.539989,-5.54708
707,Greece,GRC,Europe,Czechia,1,39.074208,21.824312,49.817492,15.472962
708,Greece,GRC,Europe,Dominican Republic,8,39.074208,21.824312,18.735693,-70.162651
709,Greece,GRC,Europe,Georgia,1,39.074208,21.824312,42.315407,43.356892
710,Greece,GRC,Europe,Greece,35,39.074208,21.824312,39.074208,21.824312
711,Greece,GRC,Europe,Hungary,3,39.074208,21.824312,47.162494,19.503304
712,Greece,GRC,Europe,Latvia,1,39.074208,21.824312,56.879635,24.603189
713,Greece,GRC,Europe,Lithuania,4,39.074208,21.824312,55.169438,23.881275
714,Greece,GRC,Europe,Morocco,1,39.074208,21.824312,31.791702,-7.09262
715,Greece,GRC,Europe,Nigeria,34,39.074208,21.824312,9.081999,8.675277
716,Greece,GRC,Europe,Pakistan,2,39.074208,21.824312,30.375321,69.345116
717,Greece,GRC,Europe,Poland,2,39.074208,21.824312,51.919438,19.145136
718,Greece,GRC,Europe,Republic of Moldova,6,39.074208,21.824312,47.411631,28.369885
719,Greece,GRC,Europe,Romania,328,39.074208,21.824312,45.943161,24.96676
720,Greece,GRC,Europe,Russian Federation,79,39.074208,21.824312,61.52401,105.318756
721,Greece,GRC,Europe,Serbia,1,39.074208,21.824312,44.016521,21.005859
722,Greece,GRC,Europe,Slovakia,6,39.074208,21.824312,48.669026,19.699024
723,Greece,GRC,Europe,State of Palestine,1,39.074208,21.824312,31.952162,35.233154
724,Greece,GRC,Europe,Sudan,1,39.074208,21.824312,12.862807,30.217636
725,Greece,GRC,Europe,The former Yugoslav Republic of Macedonia,1,39.074208,21.824312,41.608635,21.745275
726,Greece,GRC,Europe,Total,1413,39.074208,21.824312,NaN,NaN
727,Greece,GRC,Europe,Ukraine,5,39.074208,21.824312,48.379433,31.16558
728,Greece,GRC,Europe,Uzbekistan,2,39.074208,21.824312,41.377491,64.585262
729,Guatemala,GTM,Americas,Colombia,8,15.783471,-90.230759,4.570868,-74.297333
730,Guatemala,GTM,Americas,Dominican Republic,1,15.783471,-90.230759,18.735693,-70.162651
731,Guatemala,GTM,Americas,El Salvador,30,15.783471,-90.230759,13.794185,-88.89653
732,Guatemala,GTM,Americas,Guatemala,749,15.783471,-90.230759,15.783471,-90.230759
733,Guatemala,GTM,Americas,Honduras,27,15.783471,-90.230759,15.199999,-86.241905
734,Guatemala,GTM,Americas,Nicaragua,55,15.783471,-90.230759,12.865416,-85.207229
735,Guatemala,GTM,Americas,Total,2093,15.783471,-90.230759,NaN,NaN
736,Guinea,GIN,Africa,Total,113,9.945587,-9.696645,NaN,NaN
737,Guyana,GUY,Americas,Brazil,30,4.860416,-58.93018,-14.235004,-51.92528
738,Guyana,GUY,Americas,Dominican Republic,18,4.860416,-58.93018,18.735693,-70.162651
739,Guyana,GUY,Americas,Guyana,129,4.860416,-58.93018,4.860416,-58.93018
740,Guyana,GUY,Americas,Others,11,4.860416,-58.93018,NaN,NaN
741,Guyana,GUY,Americas,Total,357,4.860416,-58.93018,NaN,NaN
742,Guyana,GUY,Americas,Venezuela (Bolivarian Republic of),2,4.860416,-58.93018,6.42375,-66.58973
743,Honduras,HND,Americas,El Salvador,1,15.199999,-86.241905,13.794185,-88.89653
744,Honduras,HND,Americas,Guatemala,1,15.199999,-86.241905,15.783471,-90.230759
745,Honduras,HND,Americas,Honduras,142,15.199999,-86.241905,15.199999,-86.241905
746,Honduras,HND,Americas,Nicaragua,2,15.199999,-86.241905,12.865416,-85.207229
747,Honduras,HND,Americas,Total,282,15.199999,-86.241905,NaN,NaN
748,Hungary,HUN,Europe,China,6,47.162494,19.503304,35.86166,104.195397
749,Hungary,HUN,Europe,Denmark,1,47.162494,19.503304,56.26392,9.501785
750,Hungary,HUN,Europe,Hungary,208,47.162494,19.503304,47.162494,19.503304
751,Hungary,HUN,Europe,Iran (Islamic Republic of),1,47.162494,19.503304,32.427908,53.688046
752,Hungary,HUN,Europe,Poland,1,47.162494,19.503304,51.919438,19.145136
753,Hungary,HUN,Europe,Romania,5,47.162494,19.503304,45.943161,24.96676
754,Hungary,HUN,Europe,Slovakia,2,47.162494,19.503304,48.669026,19.699024
755,Hungary,HUN,Europe,Thailand,1,47.162494,19.503304,15.870032,100.992541
756,Hungary,HUN,Europe,Total,2047,47.162494,19.503304,NaN,NaN
757,Hungary,HUN,Europe,United Kingdom,1,47.162494,19.503304,55.378051,-3.435973
758,Hungary,HUN,Europe,United States of America,1,47.162494,19.503304,37.09024,-95.712891
759,Indonesia,IDN,Asia,Colombia,1,-0.789275,113.921327,4.570868,-74.297333
760,Indonesia,IDN,Asia,Indonesia,2180,-0.789275,113.921327,-0.789275,113.921327
761,Indonesia,IDN,Asia,Republic of Moldova,1,-0.789275,113.921327,47.411631,28.369885
762,Indonesia,IDN,Asia,Total,3095,-0.789275,113.921327,NaN,NaN
763,Indonesia,IDN,Asia,Ukraine,5,-0.789275,113.921327,48.379433,31.16558
764,Indonesia,IDN,Asia,Uzbekistan,9,-0.789275,113.921327,41.377491,64.585262
765,Ireland,IRL,Europe,Albania,5,53.41291,-8.24389,41.153332,20.168331
766,Ireland,IRL,Europe,Bangladesh,5,53.41291,-8.24389,23.684994,90.356331
767,Ireland,IRL,Europe,Bolivia (Plurinational State of),1,53.41291,-8.24389,-16.290154,-63.588653
768,Ireland,IRL,Europe,Brazil,12,53.41291,-8.24389,-14.235004,-51.92528
769,Ireland,IRL,Europe,Bulgaria,5,53.41291,-8.24389,42.733883,25.48583
770,Ireland,IRL,Europe,Cameroon,4,53.41291,-8.24389,7.369722,12.354722
771,Ireland,IRL,Europe,China,3,53.41291,-8.24389,35.86166,104.195397
772,Ireland,IRL,Europe,Cote d'Ivoire,1,53.41291,-8.24389,7.539989,-5.54708
773,Ireland,IRL,Europe,Czechia,2,53.41291,-8.24389,49.817492,15.472962
774,Ireland,IRL,Europe,Eritrea,1,53.41291,-8.24389,15.179384,39.782334
775,Ireland,IRL,Europe,Ethiopia,1,53.41291,-8.24389,9.145,40.489673
776,Ireland,IRL,Europe,Fiji,1,53.41291,-8.24389,-16.578193,179.414413
777,Ireland,IRL,Europe,Ghana,5,53.41291,-8.24389,7.946527,-1.023194
778,Ireland,IRL,Europe,Hungary,3,53.41291,-8.24389,47.162494,19.503304
779,Ireland,IRL,Europe,India,1,53.41291,-8.24389,20.593684,78.96288
780,Ireland,IRL,Europe,Ireland,73,53.41291,-8.24389,53.41291,-8.24389
781,Ireland,IRL,Europe,Italy,1,53.41291,-8.24389,41.87194,12.56738
782,Ireland,IRL,Europe,Kenya,3,53.41291,-8.24389,-0.023559,37.906193
783,Ireland,IRL,Europe,Latvia,2,53.41291,-8.24389,56.879635,24.603189
784,Ireland,IRL,Europe,Liberia,1,53.41291,-8.24389,6.428055,-9.429499
785,Ireland,IRL,Europe,Lithuania,12,53.41291,-8.24389,55.169438,23.881275
786,Ireland,IRL,Europe,Malawi,1,53.41291,-8.24389,-13.254308,34.301525
787,Ireland,IRL,Europe,Malaysia,2,53.41291,-8.24389,4.210484,101.975766
788,Ireland,IRL,Europe,Mauritius,2,53.41291,-8.24389,-20.348404,57.552152
789,Ireland,IRL,Europe,Morocco,3,53.41291,-8.24389,31.791702,-7.09262
790,Ireland,IRL,Europe,Nigeria,89,53.41291,-8.24389,9.081999,8.675277
791,Ireland,IRL,Europe,Pakistan,4,53.41291,-8.24389,30.375321,69.345116
792,Ireland,IRL,Europe,Peru,1,53.41291,-8.24389,-9.189967,-75.015152
793,Ireland,IRL,Europe,Philippines,4,53.41291,-8.24389,12.879721,121.774017
794,Ireland,IRL,Europe,Poland,6,53.41291,-8.24389,51.919438,19.145136
795,Ireland,IRL,Europe,Portugal,1,53.41291,-8.24389,39.399872,-8.224454
796,Ireland,IRL,Europe,Republic of Moldova,1,53.41291,-8.24389,47.411631,28.369885
797,Ireland,IRL,Europe,Romania,95,53.41291,-8.24389,45.943161,24.96676
798,Ireland,IRL,Europe,Serbia,1,53.41291,-8.24389,44.016521,21.005859
799,Ireland,IRL,Europe,Sierra Leone,2,53.41291,-8.24389,8.460555,-11.779889
800,Ireland,IRL,Europe,Slovakia,2,53.41291,-8.24389,48.669026,19.699024
801,Ireland,IRL,Europe,Somalia,2,53.41291,-8.24389,5.152149,46.199616
802,Ireland,IRL,Europe,South Africa,6,53.41291,-8.24389,-30.559482,22.937506
803,Ireland,IRL,Europe,Thailand,1,53.41291,-8.24389,15.870032,100.992541
804,Ireland,IRL,Europe,Togo,1,53.41291,-8.24389,8.619543,0.824782
805,Ireland,IRL,Europe,Total,512,53.41291,-8.24389,NaN,NaN
806,Ireland,IRL,Europe,Uganda,1,53.41291,-8.24389,1.373333,32.290275
807,Ireland,IRL,Europe,Ukraine,1,53.41291,-8.24389,48.379433,31.16558
808,Ireland,IRL,Europe,Vietnam,2,53.41291,-8.24389,14.058324,108.277199
809,Ireland,IRL,Europe,Zimbabwe,6,53.41291,-8.24389,-19.015438,29.154857
810,Israel,ISR,Asia,Belarus,1,31.046051,34.851612,53.709807,27.953389
811,Israel,ISR,Asia,Brazil,1,31.046051,34.851612,-14.235004,-51.92528
812,Israel,ISR,Asia,Chile,1,31.046051,34.851612,-35.675147,-71.542969
813,Israel,ISR,Asia,China,3,31.046051,34.851612,35.86166,104.195397
814,Israel,ISR,Asia,Colombia,2,31.046051,34.851612,4.570868,-74.297333
815,Israel,ISR,Asia,Cote d'Ivoire,1,31.046051,34.851612,7.539989,-5.54708
816,Israel,ISR,Asia,Eritrea,139,31.046051,34.851612,15.179384,39.782334
817,Israel,ISR,Asia,Ethiopia,80,31.046051,34.851612,9.145,40.489673
818,Israel,ISR,Asia,Georgia,1,31.046051,34.851612,42.315407,43.356892
819,Israel,ISR,Asia,Ghana,1,31.046051,34.851612,7.946527,-1.023194
820,Israel,ISR,Asia,Guinea,1,31.046051,34.851612,9.945587,-9.696645
821,Israel,ISR,Asia,India,1,31.046051,34.851612,20.593684,78.96288
822,Israel,ISR,Asia,Israel,24,31.046051,34.851612,31.046051,34.851612
823,Israel,ISR,Asia,Nepal,3,31.046051,34.851612,28.394857,84.124008
824,Israel,ISR,Asia,Niger,1,31.046051,34.851612,17.607789,8.081666
825,Israel,ISR,Asia,Peru,1,31.046051,34.851612,-9.189967,-75.015152
826,Israel,ISR,Asia,Philippines,9,31.046051,34.851612,12.879721,121.774017
827,Israel,ISR,Asia,Republic of Moldova,6,31.046051,34.851612,47.411631,28.369885
828,Israel,ISR,Asia,Russian Federation,18,31.046051,34.851612,61.52401,105.318756
829,Israel,ISR,Asia,Rwanda,1,31.046051,34.851612,-1.940278,29.873888
830,Israel,ISR,Asia,Senegal,1,31.046051,34.851612,14.497401,-14.452362
831,Israel,ISR,Asia,Sri Lanka,2,31.046051,34.851612,7.873054,80.771797
832,Israel,ISR,Asia,State of Palestine,1,31.046051,34.851612,31.952162,35.233154
833,Israel,ISR,Asia,Sudan,2,31.046051,34.851612,12.862807,30.217636
834,Israel,ISR,Asia,Thailand,135,31.046051,34.851612,15.870032,100.992541
835,Israel,ISR,Asia,Total,794,31.046051,34.851612,NaN,NaN
836,Israel,ISR,Asia,Ukraine,35,31.046051,34.851612,48.379433,31.16558
837,Israel,ISR,Asia,Uzbekistan,2,31.046051,34.851612,41.377491,64.585262
838,Israel,ISR,Asia,Vietnam,1,31.046051,34.851612,14.058324,108.277199
839,Italy,ITA,Europe,Albania,29,41.87194,12.56738,41.153332,20.168331
840,Italy,ITA,Europe,Bangladesh,16,41.87194,12.56738,23.684994,90.356331
841,Italy,ITA,Europe,Brazil,15,41.87194,12.56738,-14.235004,-51.92528
842,Italy,ITA,Europe,Bulgaria,143,41.87194,12.56738,42.733883,25.48583
843,Italy,ITA,Europe,Burkina Faso,1,41.87194,12.56738,12.238333,-1.561593
844,Italy,ITA,Europe,China,52,41.87194,12.56738,35.86166,104.195397
845,Italy,ITA,Europe,Colombia,1,41.87194,12.56738,4.570868,-74.297333
846,Italy,ITA,Europe,Croatia,8,41.87194,12.56738,45.1,15.2
847,Italy,ITA,Europe,Cuba,1,41.87194,12.56738,21.521757,-77.781167
848,Italy,ITA,Europe,Dominican Republic,1,41.87194,12.56738,18.735693,-70.162651
849,Italy,ITA,Europe,Ecuador,1,41.87194,12.56738,-1.831239,-78.183406
850,Italy,ITA,Europe,Egypt,2,41.87194,12.56738,26.820553,30.802498
851,Italy,ITA,Europe,The former Yugoslav Republic of Macedonia,21,41.87194,12.56738,41.608635,21.745275
852,Italy,ITA,Europe,Gambia,1,41.87194,12.56738,13.443182,-15.310139
853,Italy,ITA,Europe,Germany,1,41.87194,12.56738,51.165691,10.451526
854,Italy,ITA,Europe,India,32,41.87194,12.56738,20.593684,78.96288
855,Italy,ITA,Europe,Italy,1311,41.87194,12.56738,41.87194,12.56738
856,Italy,ITA,Europe,Latvia,1,41.87194,12.56738,56.879635,24.603189
857,Italy,ITA,Europe,Morocco,67,41.87194,12.56738,31.791702,-7.09262
858,Italy,ITA,Europe,Nigeria,593,41.87194,12.56738,9.081999,8.675277
859,Italy,ITA,Europe,Others,29,41.87194,12.56738,NaN,NaN
860,Italy,ITA,Europe,Pakistan,28,41.87194,12.56738,30.375321,69.345116
861,Italy,ITA,Europe,Philippines,1,41.87194,12.56738,12.879721,121.774017
862,Italy,ITA,Europe,Poland,26,41.87194,12.56738,51.919438,19.145136
863,Italy,ITA,Europe,Republic of Moldova,8,41.87194,12.56738,47.411631,28.369885
864,Italy,ITA,Europe,Romania,814,41.87194,12.56738,45.943161,24.96676
865,Italy,ITA,Europe,Russian Federation,13,41.87194,12.56738,61.52401,105.318756
866,Italy,ITA,Europe,Senegal,2,41.87194,12.56738,14.497401,-14.452362
867,Italy,ITA,Europe,Serbia,7,41.87194,12.56738,44.016521,21.005859
868,Italy,ITA,Europe,Slovakia,16,41.87194,12.56738,48.669026,19.699024
869,Italy,ITA,Europe,Sudan,1,41.87194,12.56738,12.862807,30.217636
870,Italy,ITA,Europe,Thailand,16,41.87194,12.56738,15.870032,100.992541
871,Italy,ITA,Europe,The former Yugoslav Republic of Macedonia,9,41.87194,12.56738,41.608635,21.745275
872,Italy,ITA,Europe,Total,5349,41.87194,12.56738,NaN,NaN
873,Italy,ITA,Europe,Tunisia,14,41.87194,12.56738,33.886917,9.537499
874,Italy,ITA,Europe,Ukraine,6,41.87194,12.56738,48.379433,31.16558
875,Jamaica,JAM,Americas,China,1,18.109581,-77.297508,35.86166,104.195397
876,Jamaica,JAM,Americas,Dominican Republic,1,18.109581,-77.297508,18.735693,-70.162651
877,Jamaica,JAM,Americas,Guatemala,21,18.109581,-77.297508,15.783471,-90.230759
878,Jamaica,JAM,Americas,Guyana,1,18.109581,-77.297508,4.860416,-58.93018
879,Jamaica,JAM,Americas,Haiti,1,18.109581,-77.297508,18.971187,-72.285215
880,Jamaica,JAM,Americas,India,7,18.109581,-77.297508,20.593684,78.96288
881,Jamaica,JAM,Americas,Jamaica,4,18.109581,-77.297508,18.109581,-77.297508
882,Jamaica,JAM,Americas,Myanmar,1,18.109581,-77.297508,21.913965,95.956223
883,Jamaica,JAM,Americas,Panama,1,18.109581,-77.297508,8.537981,-80.782127
884,Jamaica,JAM,Americas,Total,45,18.109581,-77.297508,NaN,NaN
885,Japan,JPN,Asia,Bangladesh,1,36.204824,138.252924,23.684994,90.356331
886,Japan,JPN,Asia,Cambodia,7,36.204824,138.252924,12.565679,104.990963
887,Japan,JPN,Asia,China,4,36.204824,138.252924,35.86166,104.195397
888,Japan,JPN,Asia,Taiwan,8,36.204824,138.252924,23.69781,120.960515
889,Japan,JPN,Asia,Indonesia,24,36.204824,138.252924,-0.789275,113.921327
890,Japan,JPN,Asia,Japan,87,36.204824,138.252924,36.204824,138.252924
891,Japan,JPN,Asia,Philippines,133,36.204824,138.252924,12.879721,121.774017
892,Japan,JPN,Asia,Republic of Korea,7,36.204824,138.252924,35.907757,127.766922
893,Japan,JPN,Asia,Rwanda,1,36.204824,138.252924,-1.940278,29.873888
894,Japan,JPN,Asia,Sri Lanka,1,36.204824,138.252924,7.873054,80.771797
895,Japan,JPN,Asia,Thailand,67,36.204824,138.252924,15.870032,100.992541
896,Japan,JPN,Asia,Total,519,36.204824,138.252924,NaN,NaN
897,Japan,JPN,Asia,Vietnam,1,36.204824,138.252924,14.058324,108.277199
898,Jordan,JOR,Asia,Bangladesh,20,30.585164,36.238414,23.684994,90.356331
899,Jordan,JOR,Asia,Egypt,5,30.585164,36.238414,26.820553,30.802498
900,Jordan,JOR,Asia,India,1,30.585164,36.238414,20.593684,78.96288
901,Jordan,JOR,Asia,Indonesia,6,30.585164,36.238414,-0.789275,113.921327
902,Jordan,JOR,Asia,Philippines,1,30.585164,36.238414,12.879721,121.774017
903,Jordan,JOR,Asia,Sri Lanka,5,30.585164,36.238414,7.873054,80.771797
904,Jordan,JOR,Asia,Syrian Arab Republic,1,30.585164,36.238414,34.802075,38.996815
905,Jordan,JOR,Asia,Total,329,30.585164,36.238414,NaN,NaN
906,Kazakhstan,KAZ,Asia,China,1,48.019573,66.923684,35.86166,104.195397
907,Kazakhstan,KAZ,Asia,Kazakhstan,349,48.019573,66.923684,48.019573,66.923684
908,Kazakhstan,KAZ,Asia,Kyrgyzstan,35,48.019573,66.923684,41.20438,74.766098
909,Kazakhstan,KAZ,Asia,Mongolia,2,48.019573,66.923684,46.862496,103.846656
910,Kazakhstan,KAZ,Asia,Nigeria,1,48.019573,66.923684,9.081999,8.675277
911,Kazakhstan,KAZ,Asia,Philippines,2,48.019573,66.923684,12.879721,121.774017
912,Kazakhstan,KAZ,Asia,Republic of Moldova,3,48.019573,66.923684,47.411631,28.369885
913,Kazakhstan,KAZ,Asia,Russian Federation,5,48.019573,66.923684,61.52401,105.318756
914,Kazakhstan,KAZ,Asia,Tajikistan,15,48.019573,66.923684,38.861034,71.276093
915,Kazakhstan,KAZ,Asia,Total,428,48.019573,66.923684,NaN,NaN
916,Kazakhstan,KAZ,Asia,Turkmenistan,1,48.019573,66.923684,38.969719,59.556278
917,Kazakhstan,KAZ,Asia,Ukraine,2,48.019573,66.923684,48.379433,31.16558
918,Kazakhstan,KAZ,Asia,Uzbekistan,241,48.019573,66.923684,41.377491,64.585262
919,Kenya,KEN,Africa,Rwanda,1,-0.023559,37.906193,-1.940278,29.873888
920,Kenya,KEN,Africa,Total,1000,-0.023559,37.906193,NaN,NaN
921,Kenya,KEN,Africa,Uganda,1,-0.023559,37.906193,1.373333,32.290275
922,Kenya,KEN,Africa,United Republic of Tanzania,1,-0.023559,37.906193,-6.369028,34.888822
923,Kosovo under UNSCR 1244,RKS,Europe,Latvia,18,42.602636,20.902977,56.879635,24.603189
924,Kosovo under UNSCR 1244,RKS,Europe,Tajikistan,1,42.602636,20.902977,38.861034,71.276093
925,Kuwait,KWT,Asia,Cameroon,2,29.31166,47.481766,7.369722,12.354722
926,Kuwait,KWT,Asia,Ghana,1,29.31166,47.481766,7.946527,-1.023194
927,Kuwait,KWT,Asia,Guinea,1,29.31166,47.481766,9.945587,-9.696645
928,Kuwait,KWT,Asia,Nepal,1,29.31166,47.481766,28.394857,84.124008
929,Kuwait,KWT,Asia,Philippines,8,29.31166,47.481766,12.879721,121.774017
930,Kuwait,KWT,Asia,Sierra Leone,1,29.31166,47.481766,8.460555,-11.779889
931,Kuwait,KWT,Asia,Sri Lanka,1,29.31166,47.481766,7.873054,80.771797
932,Kuwait,KWT,Asia,Togo,1,29.31166,47.481766,8.619543,0.824782
933,Kuwait,KWT,Asia,Total,18,29.31166,47.481766,NaN,NaN
934,Kyrgyzstan,KGZ,Asia,Kyrgyzstan,295,41.20438,74.766098,41.20438,74.766098
935,Kyrgyzstan,KGZ,Asia,Total,538,41.20438,74.766098,NaN,NaN
936,Lao People's Democratic Republic,LAO,Asia,Total,1723,19.85627,102.495496,NaN,NaN
937,Latvia,LVA,Europe,Latvia,51,56.879635,24.603189,56.879635,24.603189
938,Latvia,LVA,Europe,Lithuania,1,56.879635,24.603189,55.169438,23.881275
939,Latvia,LVA,Europe,Tajikistan,1,56.879635,24.603189,38.861034,71.276093
940,Latvia,LVA,Europe,Thailand,1,56.879635,24.603189,15.870032,100.992541
941,Latvia,LVA,Europe,Total,215,56.879635,24.603189,NaN,NaN
942,Lebanon,LBN,Asia,Bangladesh,16,33.854721,35.862285,23.684994,90.356331
943,Lebanon,LBN,Asia,Belarus,1,33.854721,35.862285,53.709807,27.953389
944,Lebanon,LBN,Asia,Cameroon,1,33.854721,35.862285,7.369722,12.354722
945,Lebanon,LBN,Asia,Congo,1,33.854721,35.862285,-4.038333,21.758664
946,Lebanon,LBN,Asia,Dominican Republic,1,33.854721,35.862285,18.735693,-70.162651
947,Lebanon,LBN,Asia,Ethiopia,45,33.854721,35.862285,9.145,40.489673
948,Lebanon,LBN,Asia,Lebanon,12,33.854721,35.862285,33.854721,35.862285
949,Lebanon,LBN,Asia,Madagascar,2,33.854721,35.862285,-18.766947,46.869107
950,Lebanon,LBN,Asia,Morocco,1,33.854721,35.862285,31.791702,-7.09262
951,Lebanon,LBN,Asia,Nepal,8,33.854721,35.862285,28.394857,84.124008
952,Lebanon,LBN,Asia,Others,1,33.854721,35.862285,NaN,NaN
953,Lebanon,LBN,Asia,Philippines,20,33.854721,35.862285,12.879721,121.774017
954,Lebanon,LBN,Asia,Republic of Moldova,1,33.854721,35.862285,47.411631,28.369885
955,Lebanon,LBN,Asia,Sri Lanka,7,33.854721,35.862285,7.873054,80.771797
956,Lebanon,LBN,Asia,State of Palestine,2,33.854721,35.862285,31.952162,35.233154
957,Lebanon,LBN,Asia,Syrian Arab Republic,128,33.854721,35.862285,34.802075,38.996815
958,Lebanon,LBN,Asia,Togo,1,33.854721,35.862285,8.619543,0.824782
959,Lebanon,LBN,Asia,Total,276,33.854721,35.862285,NaN,NaN
960,Lebanon,LBN,Asia,Tunisia,1,33.854721,35.862285,33.886917,9.537499
961,Lesotho,LSO,Africa,Ethiopia,1,-29.609988,28.233608,9.145,40.489673
962,Lesotho,LSO,Africa,India,1,-29.609988,28.233608,20.593684,78.96288
